nama_provinsi,kode_kabkota,nama_kabkota,tahun,indikator_ipm,satuan,nilai
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2004,"Angka Harapan Hidup","Tahun",64.05
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2004,"Angka Melek Huruf","Persen",97.15
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2004,"Rata-rata Lama Sekolah","Tahun",7.35
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",557.55
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2004,"IPM","Tanpa Satuan",63.95
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2005,"Angka Harapan Hidup","Tahun",64.6
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2005,"Angka Melek Huruf","Persen",97.7
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2005,"Rata-rata Lama Sekolah","Tahun",7.6
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",560.76
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2005,"IPM","Tanpa Satuan",64.81
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2006,"Angka Harapan Hidup","Tahun",65
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2006,"Angka Melek Huruf","Persen",97.93
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2006,"Rata-rata Lama Sekolah","Tahun",7.6
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",563.76
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2006,"IPM","Tanpa Satuan",65.31
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2007,"Angka Harapan Hidup","Tahun",65.21
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2007,"Angka Melek Huruf","Persen",97.93
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2007,"Rata-rata Lama Sekolah","Tahun",7.6
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",573.52
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2007,"IPM","Tanpa Satuan",66.18
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2008,"Angka Harapan Hidup","Tahun",65.43
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2008,"Angka Melek Huruf","Persen",97.93
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2008,"Rata-rata Lama Sekolah","Tahun",7.6
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",583.45
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2008,"IPM","Tanpa Satuan",67.06
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2009,"Angka Harapan Hidup","Tahun",65.64
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2009,"Angka Melek Huruf","Persen",98.14
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2009,"Rata-rata Lama Sekolah","Tahun",7.62
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",588.83
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2009,"IPM","Tanpa Satuan",67.66
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2010,"Angka Harapan Hidup","Tahun",65.86
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2010,"Angka Melek Huruf","Persen",98.14
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2010,"Rata-rata Lama Sekolah","Tahun",7.83
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",590.83
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2010,"IPM","Tanpa Satuan",68.09
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2011,"Angka Harapan Hidup","Tahun",66.07
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2011,"Angka Melek Huruf","Persen",98.16
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2011,"Rata-rata Lama Sekolah","Tahun",7.86
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",594.63
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2011,"IPM","Tanpa Satuan",68.53
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2012,"Angka Harapan Hidup","Tahun",66.28
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2012,"Angka Melek Huruf","Persen",98.17
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2012,"Rata-rata Lama Sekolah","Tahun",7.93
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",597.25
"Prov. Maluku",8107,"Kab. Seram Bagian Timur",2012,"IPM","Tanpa Satuan",68.9
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2004,"Angka Harapan Hidup","Tahun",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2004,"Angka Melek Huruf","Persen",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2004,"Rata-rata Lama Sekolah","Tahun",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2004,"IPM","Tanpa Satuan",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2005,"Angka Harapan Hidup","Tahun",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2005,"Angka Melek Huruf","Persen",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2005,"Rata-rata Lama Sekolah","Tahun",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2005,"IPM","Tanpa Satuan",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2006,"Angka Harapan Hidup","Tahun",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2006,"Angka Melek Huruf","Persen",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2006,"Rata-rata Lama Sekolah","Tahun",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2006,"IPM","Tanpa Satuan",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2007,"Angka Harapan Hidup","Tahun",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2007,"Angka Melek Huruf","Persen",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2007,"Rata-rata Lama Sekolah","Tahun",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2007,"IPM","Tanpa Satuan",
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2008,"Angka Harapan Hidup","Tahun",63.72
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2008,"Angka Melek Huruf","Persen",98.11
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2008,"Rata-rata Lama Sekolah","Tahun",7.98
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",577.29
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2008,"IPM","Tanpa Satuan",65.96
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2009,"Angka Harapan Hidup","Tahun",63.93
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2009,"Angka Melek Huruf","Persen",98.12
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2009,"Rata-rata Lama Sekolah","Tahun",7.99
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",579.24
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2009,"IPM","Tanpa Satuan",66.24
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2010,"Angka Harapan Hidup","Tahun",64.14
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2010,"Angka Melek Huruf","Persen",98.13
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2010,"Rata-rata Lama Sekolah","Tahun",8.01
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",582.17
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2010,"IPM","Tanpa Satuan",66.6
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2011,"Angka Harapan Hidup","Tahun",64.35
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2011,"Angka Melek Huruf","Persen",98.25
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2011,"Rata-rata Lama Sekolah","Tahun",8.02
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",585.23
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2011,"IPM","Tanpa Satuan",66.99
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2012,"Angka Harapan Hidup","Tahun",64.56
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2012,"Angka Melek Huruf","Persen",98.25
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2012,"Rata-rata Lama Sekolah","Tahun",8.09
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",588.22
"Prov. Maluku",8108,"Kab. Maluku Barat Daya",2012,"IPM","Tanpa Satuan",67.38
"Prov. Maluku",8109,"Kab. Buru Selatan",2004,"Angka Harapan Hidup","Tahun",
"Prov. Maluku",8109,"Kab. Buru Selatan",2004,"Angka Melek Huruf","Persen",
"Prov. Maluku",8109,"Kab. Buru Selatan",2004,"Rata-rata Lama Sekolah","Tahun",
"Prov. Maluku",8109,"Kab. Buru Selatan",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Maluku",8109,"Kab. Buru Selatan",2004,"IPM","Tanpa Satuan",
"Prov. Maluku",8109,"Kab. Buru Selatan",2005,"Angka Harapan Hidup","Tahun",
"Prov. Maluku",8109,"Kab. Buru Selatan",2005,"Angka Melek Huruf","Persen",
"Prov. Maluku",8109,"Kab. Buru Selatan",2005,"Rata-rata Lama Sekolah","Tahun",
"Prov. Maluku",8109,"Kab. Buru Selatan",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Maluku",8109,"Kab. Buru Selatan",2005,"IPM","Tanpa Satuan",
"Prov. Maluku",8109,"Kab. Buru Selatan",2006,"Angka Harapan Hidup","Tahun",
"Prov. Maluku",8109,"Kab. Buru Selatan",2006,"Angka Melek Huruf","Persen",
"Prov. Maluku",8109,"Kab. Buru Selatan",2006,"Rata-rata Lama Sekolah","Tahun",
"Prov. Maluku",8109,"Kab. Buru Selatan",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Maluku",8109,"Kab. Buru Selatan",2006,"IPM","Tanpa Satuan",
"Prov. Maluku",8109,"Kab. Buru Selatan",2007,"Angka Harapan Hidup","Tahun",
"Prov. Maluku",8109,"Kab. Buru Selatan",2007,"Angka Melek Huruf","Persen",
"Prov. Maluku",8109,"Kab. Buru Selatan",2007,"Rata-rata Lama Sekolah","Tahun",
"Prov. Maluku",8109,"Kab. Buru Selatan",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Maluku",8109,"Kab. Buru Selatan",2007,"IPM","Tanpa Satuan",
"Prov. Maluku",8109,"Kab. Buru Selatan",2008,"Angka Harapan Hidup","Tahun",66.87
"Prov. Maluku",8109,"Kab. Buru Selatan",2008,"Angka Melek Huruf","Persen",89.54
"Prov. Maluku",8109,"Kab. Buru Selatan",2008,"Rata-rata Lama Sekolah","Tahun",6.2
"Prov. Maluku",8109,"Kab. Buru Selatan",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",619.04
"Prov. Maluku",8109,"Kab. Buru Selatan",2008,"IPM","Tanpa Satuan",67.71
"Prov. Maluku",8109,"Kab. Buru Selatan",2009,"Angka Harapan Hidup","Tahun",67.11
"Prov. Maluku",8109,"Kab. Buru Selatan",2009,"Angka Melek Huruf","Persen",89.74
"Prov. Maluku",8109,"Kab. Buru Selatan",2009,"Rata-rata Lama Sekolah","Tahun",6.29
"Prov. Maluku",8109,"Kab. Buru Selatan",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",621.91
"Prov. Maluku",8109,"Kab. Buru Selatan",2009,"IPM","Tanpa Satuan",68.17
"Prov. Maluku",8109,"Kab. Buru Selatan",2010,"Angka Harapan Hidup","Tahun",67.35
"Prov. Maluku",8109,"Kab. Buru Selatan",2010,"Angka Melek Huruf","Persen",89.74
"Prov. Maluku",8109,"Kab. Buru Selatan",2010,"Rata-rata Lama Sekolah","Tahun",6.64
"Prov. Maluku",8109,"Kab. Buru Selatan",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",624.79
"Prov. Maluku",8109,"Kab. Buru Selatan",2010,"IPM","Tanpa Satuan",68.78
"Prov. Maluku",8109,"Kab. Buru Selatan",2011,"Angka Harapan Hidup","Tahun",67.58
"Prov. Maluku",8109,"Kab. Buru Selatan",2011,"Angka Melek Huruf","Persen",89.78
"Prov. Maluku",8109,"Kab. Buru Selatan",2011,"Rata-rata Lama Sekolah","Tahun",6.67
"Prov. Maluku",8109,"Kab. Buru Selatan",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",627.19
"Prov. Maluku",8109,"Kab. Buru Selatan",2011,"IPM","Tanpa Satuan",69.13
"Prov. Maluku",8109,"Kab. Buru Selatan",2012,"Angka Harapan Hidup","Tahun",67.82
"Prov. Maluku",8109,"Kab. Buru Selatan",2012,"Angka Melek Huruf","Persen",89.79
"Prov. Maluku",8109,"Kab. Buru Selatan",2012,"Rata-rata Lama Sekolah","Tahun",7.31
"Prov. Maluku",8109,"Kab. Buru Selatan",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",630.14
"Prov. Maluku",8109,"Kab. Buru Selatan",2012,"IPM","Tanpa Satuan",69.97
"Prov. Maluku",8171,"Kota Ambon",2004,"Angka Harapan Hidup","Tahun",72.3
"Prov. Maluku",8171,"Kota Ambon",2004,"Angka Melek Huruf","Persen",98.05
"Prov. Maluku",8171,"Kota Ambon",2004,"Rata-rata Lama Sekolah","Tahun",10.68
"Prov. Maluku",8171,"Kota Ambon",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",616.11
"Prov. Maluku",8171,"Kota Ambon",2004,"IPM","Tanpa Satuan",75.71
"Prov. Maluku",8171,"Kota Ambon",2005,"Angka Harapan Hidup","Tahun",72.33
"Prov. Maluku",8171,"Kota Ambon",2005,"Angka Melek Huruf","Persen",98.17
"Prov. Maluku",8171,"Kota Ambon",2005,"Rata-rata Lama Sekolah","Tahun",10.9
"Prov. Maluku",8171,"Kota Ambon",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",619.66
"Prov. Maluku",8171,"Kota Ambon",2005,"IPM","Tanpa Satuan",76.19
"Prov. Maluku",8171,"Kota Ambon",2006,"Angka Harapan Hidup","Tahun",72.4
"Prov. Maluku",8171,"Kota Ambon",2006,"Angka Melek Huruf","Persen",98.62
"Prov. Maluku",8171,"Kota Ambon",2006,"Rata-rata Lama Sekolah","Tahun",10.9
"Prov. Maluku",8171,"Kota Ambon",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",622.97
"Prov. Maluku",8171,"Kota Ambon",2006,"IPM","Tanpa Satuan",76.58
"Prov. Maluku",8171,"Kota Ambon",2007,"Angka Harapan Hidup","Tahun",72.66
"Prov. Maluku",8171,"Kota Ambon",2007,"Angka Melek Huruf","Persen",99.19
"Prov. Maluku",8171,"Kota Ambon",2007,"Rata-rata Lama Sekolah","Tahun",11.09
"Prov. Maluku",8171,"Kota Ambon",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",629.06
"Prov. Maluku",8171,"Kota Ambon",2007,"IPM","Tanpa Satuan",77.46
"Prov. Maluku",8171,"Kota Ambon",2008,"Angka Harapan Hidup","Tahun",72.7
"Prov. Maluku",8171,"Kota Ambon",2008,"Angka Melek Huruf","Persen",99.19
"Prov. Maluku",8171,"Kota Ambon",2008,"Rata-rata Lama Sekolah","Tahun",11.09
"Prov. Maluku",8171,"Kota Ambon",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",633.91
"Prov. Maluku",8171,"Kota Ambon",2008,"IPM","Tanpa Satuan",77.86
"Prov. Maluku",8171,"Kota Ambon",2009,"Angka Harapan Hidup","Tahun",72.85
"Prov. Maluku",8171,"Kota Ambon",2009,"Angka Melek Huruf","Persen",99.2
"Prov. Maluku",8171,"Kota Ambon",2009,"Rata-rata Lama Sekolah","Tahun",11.12
"Prov. Maluku",8171,"Kota Ambon",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",637.6
"Prov. Maluku",8171,"Kota Ambon",2009,"IPM","Tanpa Satuan",78.25
"Prov. Maluku",8171,"Kota Ambon",2010,"Angka Harapan Hidup","Tahun",73.01
"Prov. Maluku",8171,"Kota Ambon",2010,"Angka Melek Huruf","Persen",99.59
"Prov. Maluku",8171,"Kota Ambon",2010,"Rata-rata Lama Sekolah","Tahun",11.18
"Prov. Maluku",8171,"Kota Ambon",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",638.83
"Prov. Maluku",8171,"Kota Ambon",2010,"IPM","Tanpa Satuan",78.56
"Prov. Maluku",8171,"Kota Ambon",2011,"Angka Harapan Hidup","Tahun",73.16
"Prov. Maluku",8171,"Kota Ambon",2011,"Angka Melek Huruf","Persen",99.61
"Prov. Maluku",8171,"Kota Ambon",2011,"Rata-rata Lama Sekolah","Tahun",11.22
"Prov. Maluku",8171,"Kota Ambon",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",642.52
"Prov. Maluku",8171,"Kota Ambon",2011,"IPM","Tanpa Satuan",78.97
"Prov. Maluku",8171,"Kota Ambon",2012,"Angka Harapan Hidup","Tahun",73.31
"Prov. Maluku",8171,"Kota Ambon",2012,"Angka Melek Huruf","Persen",99.62
"Prov. Maluku",8171,"Kota Ambon",2012,"Rata-rata Lama Sekolah","Tahun",11.37
"Prov. Maluku",8171,"Kota Ambon",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",645.73
"Prov. Maluku",8171,"Kota Ambon",2012,"IPM","Tanpa Satuan",79.41
"Prov. Maluku",8172,"Kota Tual",2004,"Angka Harapan Hidup","Tahun",
"Prov. Maluku",8172,"Kota Tual",2004,"Angka Melek Huruf","Persen",
"Prov. Maluku",8172,"Kota Tual",2004,"Rata-rata Lama Sekolah","Tahun",
"Prov. Maluku",8172,"Kota Tual",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Maluku",8172,"Kota Tual",2004,"IPM","Tanpa Satuan",
"Prov. Maluku",8172,"Kota Tual",2005,"Angka Harapan Hidup","Tahun",
"Prov. Maluku",8172,"Kota Tual",2005,"Angka Melek Huruf","Persen",
"Prov. Maluku",8172,"Kota Tual",2005,"Rata-rata Lama Sekolah","Tahun",
"Prov. Maluku",8172,"Kota Tual",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Maluku",8172,"Kota Tual",2005,"IPM","Tanpa Satuan",
"Prov. Maluku",8172,"Kota Tual",2006,"Angka Harapan Hidup","Tahun",
"Prov. Maluku",8172,"Kota Tual",2006,"Angka Melek Huruf","Persen",
"Prov. Maluku",8172,"Kota Tual",2006,"Rata-rata Lama Sekolah","Tahun",
"Prov. Maluku",8172,"Kota Tual",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Maluku",8172,"Kota Tual",2006,"IPM","Tanpa Satuan",
"Prov. Maluku",8172,"Kota Tual",2007,"Angka Harapan Hidup","Tahun",
"Prov. Maluku",8172,"Kota Tual",2007,"Angka Melek Huruf","Persen",
"Prov. Maluku",8172,"Kota Tual",2007,"Rata-rata Lama Sekolah","Tahun",
"Prov. Maluku",8172,"Kota Tual",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",
"Prov. Maluku",8172,"Kota Tual",2007,"IPM","Tanpa Satuan",
"Prov. Maluku",8172,"Kota Tual",2008,"Angka Harapan Hidup","Tahun",68.03
"Prov. Maluku",8172,"Kota Tual",2008,"Angka Melek Huruf","Persen",99.68
"Prov. Maluku",8172,"Kota Tual",2008,"Rata-rata Lama Sekolah","Tahun",9.44
"Prov. Maluku",8172,"Kota Tual",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",656.6
"Prov. Maluku",8172,"Kota Tual",2008,"IPM","Tanpa Satuan",75.9
"Prov. Maluku",8172,"Kota Tual",2009,"Angka Harapan Hidup","Tahun",68.37
"Prov. Maluku",8172,"Kota Tual",2009,"Angka Melek Huruf","Persen",99.7
"Prov. Maluku",8172,"Kota Tual",2009,"Rata-rata Lama Sekolah","Tahun",9.45
"Prov. Maluku",8172,"Kota Tual",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",657.99
"Prov. Maluku",8172,"Kota Tual",2009,"IPM","Tanpa Satuan",76.2
"Prov. Maluku",8172,"Kota Tual",2010,"Angka Harapan Hidup","Tahun",68.7
"Prov. Maluku",8172,"Kota Tual",2010,"Angka Melek Huruf","Persen",99.7
"Prov. Maluku",8172,"Kota Tual",2010,"Rata-rata Lama Sekolah","Tahun",9.46
"Prov. Maluku",8172,"Kota Tual",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",659.39
"Prov. Maluku",8172,"Kota Tual",2010,"IPM","Tanpa Satuan",76.51
"Prov. Maluku",8172,"Kota Tual",2011,"Angka Harapan Hidup","Tahun",69.04
"Prov. Maluku",8172,"Kota Tual",2011,"Angka Melek Huruf","Persen",99.71
"Prov. Maluku",8172,"Kota Tual",2011,"Rata-rata Lama Sekolah","Tahun",9.86
"Prov. Maluku",8172,"Kota Tual",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",660.79
"Prov. Maluku",8172,"Kota Tual",2011,"IPM","Tanpa Satuan",77.1
"Prov. Maluku",8172,"Kota Tual",2012,"Angka Harapan Hidup","Tahun",69.38
"Prov. Maluku",8172,"Kota Tual",2012,"Angka Melek Huruf","Persen",99.71
"Prov. Maluku",8172,"Kota Tual",2012,"Rata-rata Lama Sekolah","Tahun",9.93
"Prov. Maluku",8172,"Kota Tual",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",664.39
"Prov. Maluku",8172,"Kota Tual",2012,"IPM","Tanpa Satuan",77.62
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2004,"Angka Harapan Hidup","Tahun",62.9
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2004,"Angka Melek Huruf","Persen",95.27
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2004,"Rata-rata Lama Sekolah","Tahun",7.3
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",580.05
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2004,"IPM","Tanpa Satuan",64.58
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2005,"Angka Harapan Hidup","Tahun",63.2
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2005,"Angka Melek Huruf","Persen",95.3
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2005,"Rata-rata Lama Sekolah","Tahun",7.3
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",582.5
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2005,"IPM","Tanpa Satuan",64.95
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2006,"Angka Harapan Hidup","Tahun",63.5
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2006,"Angka Melek Huruf","Persen",95.3
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2006,"Rata-rata Lama Sekolah","Tahun",7.4
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",585.66
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2006,"IPM","Tanpa Satuan",65.43
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2007,"Angka Harapan Hidup","Tahun",63.72
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2007,"Angka Melek Huruf","Persen",95.3
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2007,"Rata-rata Lama Sekolah","Tahun",7.4
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",585.7
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2007,"IPM","Tanpa Satuan",65.56
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2008,"Angka Harapan Hidup","Tahun",63.94
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2008,"Angka Melek Huruf","Persen",95.3
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2008,"Rata-rata Lama Sekolah","Tahun",7.65
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",589.32
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2008,"IPM","Tanpa Satuan",66.14
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2009,"Angka Harapan Hidup","Tahun",64.16
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2009,"Angka Melek Huruf","Persen",95.7
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2009,"Rata-rata Lama Sekolah","Tahun",7.75
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",591.97
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2009,"IPM","Tanpa Satuan",66.63
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2010,"Angka Harapan Hidup","Tahun",64.38
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2010,"Angka Melek Huruf","Persen",95.71
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2010,"Rata-rata Lama Sekolah","Tahun",7.84
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",594.09
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2010,"IPM","Tanpa Satuan",66.99
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2011,"Angka Harapan Hidup","Tahun",64.61
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2011,"Angka Melek Huruf","Persen",95.76
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2011,"Rata-rata Lama Sekolah","Tahun",7.87
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",597.1
"Prov. Maluku Utara",8201,"Kab. Halmahera Barat",2011,"IPM","Tanpa Satuan",67.38
